1.3.6.1.4.1.14519.5.2.1.7695.1700.226839059923081616337073831059,
1.3.6.1.4.1.14519.5.2.1.7695.1700.270741460365768702112934378436,
1.3.6.1.4.1.14519.5.2.1.7695.1700.248357817817920518333263575445,
1.3.6.1.4.1.14519.5.2.1.7695.1700.300256629474567857761336811302,
1.3.6.1.4.1.14519.5.2.1.7695.1700.223554355022775323196231279091,
1.3.6.1.4.1.14519.5.2.1.7695.1700.156654336001285210228616652966,
1.3.6.1.4.1.14519.5.2.1.7695.1700.219595294128274445931698945052,
1.3.6.1.4.1.14519.5.2.1.7695.1700.229633855976481810359009289170,
1.3.6.1.4.1.14519.5.2.1.7695.1700.188386116077135118364318609147,
1.3.6.1.4.1.14519.5.2.1.7695.1700.272181424989311144836929636846,
1.3.6.1.4.1.14519.5.2.1.7695.1700.230891379225246079518810153195,
1.3.6.1.4.1.14519.5.2.1.7695.1700.479867684808845161922613912849,
1.3.6.1.4.1.14519.5.2.1.7695.1700.110832692860868675453041618348,
1.3.6.1.4.1.14519.5.2.1.7695.1700.222536176219447726766970684181,
1.3.6.1.4.1.14519.5.2.1.7695.1700.125404408601493634400169209831,
1.3.6.1.4.1.14519.5.2.1.7695.1700.228313436894742099606171905655,
1.3.6.1.4.1.14519.5.2.1.7695.1700.132886699801268470748934002002,
1.3.6.1.4.1.14519.5.2.1.7695.1700.220337191046673570624537739851,
1.3.6.1.4.1.14519.5.2.1.7695.1700.485495187820391477520337703757,
1.3.6.1.4.1.14519.5.2.1.7695.1700.284337996740350680179371630850,
1.3.6.1.4.1.14519.5.2.1.7695.1700.219975270660682817199757652214,
1.3.6.1.4.1.14519.5.2.1.7695.1700.147717768677694462750619730197,
1.3.6.1.4.1.14519.5.2.1.7695.1700.120893059599871735691193974364,
1.3.6.1.4.1.14519.5.2.1.7695.1700.318152857006281202970145445716,
1.3.6.1.4.1.14519.5.2.1.7695.1700.273300930491697827906766497406,
1.3.6.1.4.1.14519.5.2.1.7695.1700.255969380127452013633374469844,
1.3.6.1.4.1.14519.5.2.1.7695.1700.914294072983445994962478857762,
1.3.6.1.4.1.14519.5.2.1.7695.1700.281974930236175653032832426619,
1.3.6.1.4.1.14519.5.2.1.7695.1700.232031922575274031010125927574,
1.3.6.1.4.1.14519.5.2.1.7695.1700.162389795659476619866276273241,
1.3.6.1.4.1.14519.5.2.1.7695.1700.446199256347967183984033252711,
1.3.6.1.4.1.14519.5.2.1.7695.1700.221340684973843666583106465251,
1.3.6.1.4.1.14519.5.2.1.7695.1700.543220893187033594558122793816,
1.3.6.1.4.1.14519.5.2.1.7695.1700.295581370523895499192842739025,
1.3.6.1.4.1.14519.5.2.1.7695.1700.220209051083611160928228013800,
1.3.6.1.4.1.14519.5.2.1.7695.1700.249632390301734505917965490079,
1.3.6.1.4.1.14519.5.2.1.7695.1700.262000958349191618934811213187,
1.3.6.1.4.1.14519.5.2.1.7695.1700.184885324166951536122891992333,
1.3.6.1.4.1.14519.5.2.1.7695.1700.183955629941718752193128111621,
1.3.6.1.4.1.14519.5.2.1.7695.1700.258270445121658524828559458333,
1.3.6.1.4.1.14519.5.2.1.7695.1700.313148213713295652582706912400,
1.3.6.1.4.1.14519.5.2.1.7695.1700.241846111696603496358616050290,
1.3.6.1.4.1.14519.5.2.1.7695.1700.282142093450418513459121039534,
1.3.6.1.4.1.14519.5.2.1.7695.1700.322430704932661418643457757749,
1.3.6.1.4.1.14519.5.2.1.7695.1700.320416875962419617046069967610,
1.3.6.1.4.1.14519.5.2.1.7695.1700.264129814927978084093181572084,
1.3.6.1.4.1.14519.5.2.1.7695.1700.325249740080737677194770251097,
1.3.6.1.4.1.14519.5.2.1.7695.1700.208180316105135019352630313799,
1.3.6.1.4.1.14519.5.2.1.7695.1700.239946877028729786920213929693,
1.3.6.1.4.1.14519.5.2.1.7695.1700.324016854020921080154966831125,
1.3.6.1.4.1.14519.5.2.1.7695.1700.148813554409879461730900442218,
1.3.6.1.4.1.14519.5.2.1.7695.1700.209084522032802647663675331079,
1.3.6.1.4.1.14519.5.2.1.7695.1700.248241013401846258130365713370,
1.3.6.1.4.1.14519.5.2.1.7695.1700.775477730561131861032797113919,
1.3.6.1.4.1.14519.5.2.1.7695.1700.129295824560976097126190425534,
1.3.6.1.4.1.14519.5.2.1.7695.1700.314477412599578789829384227760,
1.3.6.1.4.1.14519.5.2.1.7695.1700.154630051652147695098500438457,
1.3.6.1.4.1.14519.5.2.1.7695.1700.215739113147625732260734409697,
1.3.6.1.4.1.14519.5.2.1.7695.1700.135288953437286768702254810324,
1.3.6.1.4.1.14519.5.2.1.7695.1700.228560786373655109339796692539,
1.3.6.1.4.1.14519.5.2.1.7695.1700.861982883895518285181938323024,
